data_distribution;tuple_size;bleaching_active;total_training_time;avg_in_sample_evaluation_time;total_in_sample_evaluation_time;avg_out_sample_evaluation_time;total_out_sample_evaluation_time;total_training_data;total_correct_training;percent_correct_training;total_approved_training;correctly_approved_training;wrongly_approved_training;percent_approved_correctly_training;total_reproved_training;correctly_reproved_training;wrongly_reproved_training;percent_reproved_correctly_training;total_test_data;total_correct_test;percent_correct_test;total_approved_test;correctly_approved_test;wrongly_approved_test;percent_approved_correctly_test;total_reproved_test;correctly_reproved_test;wrongly_reproved_test;percent_reproved_correctly_test;total_ties;ties_for_zeros;ties_for_ones
30/30;3;False;0.02509784698486328;0.0005237181981404622;0.03147745132446289;0.0005168621559193365;94.07930302619934;60;51;0.85;30;21;0;0.7;30;30;9;1.0;182020;99812;0.5483573233710581;154316;87005;14897;0.5638106223593147;27704;12807;67311;0.46227981518914235;65712;10359;55353;
30/30;3;True;0.02361750602722168;0.000859371821085612;0.05161309242248535;0.0008172507443777507;148.7560555934906;60;54;0.9;30;27;3;0.9;30;27;3;0.9;182020;116759;0.6414624766509175;154316;107736;18681;0.6981518442676067;27704;9023;46580;0.3256930407161421;0;0;0;
30/30;4;False;0.021151065826416016;0.0005095839500427246;0.03063058853149414;0.0004732012971392465;86.13222408294678;60;53;0.8833333333333333;30;23;0;0.7666666666666667;30;30;7;1.0;182020;94524;0.5193055708163938;154316;80377;13557;0.5208597941885482;27704;14147;73939;0.5106482818365579;55606;8824;46782;
30/30;4;True;0.022600412368774414;0.0006700674692789714;0.04024815559387207;0.0006738332585572751;122.65118384361267;60;55;0.9166666666666666;30;28;3;0.9333333333333333;30;27;2;0.9;182020;112935;0.6204537962861224;154316;103058;17827;0.66783742450556;27704;9877;51258;0.3565189142362114;0;0;0;
30/30;5;False;0.020430564880371094;0.0004371523857116699;0.026274681091308594;0.0004468695513037139;81.33924627304077;60;56;0.9333333333333333;30;26;0;0.8666666666666667;30;30;4;1.0;182020;89354;0.4909020986704758;154316;74407;12757;0.48217294382954456;27704;14947;79909;0.5395249783424776;44262;6852;37410;
30/30;5;True;0.020456790924072266;0.0005046526590983073;0.03033614158630371;0.0005750726859735377;104.67481327056885;60;58;0.9666666666666667;30;29;1;0.9666666666666667;30;29;1;0.9666666666666667;182020;102654;0.5639709921986595;154316;90659;15709;0.5874893076544234;27704;11995;63657;0.43296996823563383;0;0;0;
30/30;6;False;0.0199432373046875;0.00043523708979288737;0.02616596221923828;0.00042763503223130394;77.83818912506104;60;58;0.9666666666666667;30;28;0;0.9333333333333333;30;30;2;1.0;182020;92695;0.5092572244808263;154316;78177;13186;0.5066033334197362;27704;14518;76139;0.5240398498411781;37886;5779;32107;
30/30;6;True;0.021346092224121094;0.000510255495707194;0.030704498291015625;0.0005291421745337178;96.31451344490051;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;103881;0.5707120096692672;154316;91717;15540;0.5943453692423339;27704;12164;62599;0.4390701703725094;0;0;0;
30/30;7;False;0.01901078224182129;0.0004062493642171224;0.024431228637695312;0.00041909125490170783;76.28305172920227;60;59;0.9833333333333333;30;29;0;0.9666666666666667;30;30;1;1.0;182020;92472;0.5080320843863312;154316;78286;13518;0.5073096762487364;27704;14186;76030;0.5120560207912215;27326;4370;22956;
30/30;7;True;0.01942300796508789;0.0004399220148722331;0.02645111083984375;0.0004829167651679539;87.90057468414307;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;99373;0.5459455004944511;154316;86766;15097;0.5622618523030665;27704;12607;67550;0.4550606410626624;0;0;0;
30/30;8;False;0.018961191177368164;0.00040607055028279624;0.024416685104370117;0.0004039679368948258;73.53031206130981;60;59;0.9833333333333333;30;29;0;0.9666666666666667;30;30;1;1.0;182020;90488;0.497132183276563;154316;75705;12921;0.4905842556831437;27704;14783;78611;0.533605255558764;31823;4942;26881;
30/30;8;True;0.01883077621459961;0.00042688449223836263;0.025673627853393555;0.000474088771724921;86.29369258880615;60;58;0.9666666666666667;30;29;1;0.9666666666666667;30;29;1;0.9666666666666667;182020;96805;0.5318371607515657;154316;83392;14291;0.540397625651261;27704;13413;70924;0.4841539127923766;1;0;1;
30/30;9;False;0.01841568946838379;0.0003841161727905273;0.02341938018798828;0.0003998227216898511;72.7757818698883;60;59;0.9833333333333333;30;29;0;0.9666666666666667;30;30;1;1.0;182020;86825;0.4770080210965828;154316;71580;12459;0.4638533917416211;27704;15245;82736;0.5502815477909327;32218;5010;27208;
30/30;9;True;0.018542051315307617;0.0004040956497192383;0.024300098419189453;0.000469211794074951;85.40599346160889;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;95115;0.5225524667618943;154316;81586;14175;0.5286943674019544;27704;13529;72730;0.4883410337857349;21;5;16;
30/30;10;False;0.018178462982177734;0.0003760774930318197;0.022618770599365234;0.0003931827184171837;71.56718134880066;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;86016;0.47256345456543236;154316;70177;11865;0.45476165789678324;27704;15839;84139;0.5717224949465781;31147;4826;26321;
30/30;10;True;0.01894521713256836;0.0003920078277587891;0.023581981658935547;0.0004553019483067704;82.87413024902344;60;59;0.9833333333333333;30;30;1;1.0;30;29;0;0.9666666666666667;182020;91475;0.5025546643226019;154316;76771;13000;0.49749215894657717;27704;14704;77545;0.5307536817788046;31;5;26;
30/30;20;False;0.017651796340942383;0.0003569324811299642;0.02147221565246582;0.0003636762711022296;66.19643592834473;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;76775;0.42179430831776726;154316;58947;9876;0.3819889058814381;27704;17828;95369;0.6435171816344211;44887;6907;37980;
30/30;20;True;0.025290489196777344;0.0003806471824645996;0.022882699966430664;0.0004292283512945817;78.12819790840149;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;79448;0.4364795077464015;154316;62092;10348;0.40236916457139893;27704;17356;92224;0.6264799306959283;16300;2492;13808;
30/30;25;False;0.017510414123535156;0.00034763415654500324;0.0209200382232666;0.0003547610941594439;64.57412886619568;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;68286;0.37515657620041754;154316;49067;8485;0.31796443661059126;27704;19219;105249;0.693726537684089;72818;10921;61897;
30/30;25;True;0.017497777938842773;0.00034473339716593426;0.02073073387145996;0.00039455220668135915;71.81645822525024;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;70415;0.38685309306669596;154316;51669;8958;0.3348259415744317;27704;18746;102647;0.6766531908749639;62256;9331;52925;
30/30;30;False;0.017239809036254883;0.0003436724344889323;0.020673036575317383;0.00035029172163823845;63.76015567779541;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;59063;0.3244863201845951;154316;38079;6720;0.24675989527981546;27704;20984;116237;0.7574357493502744;93059;14025;79034;
30/30;30;True;0.01739645004272461;0.00035955111185709634;0.02162766456604004;0.0003730564834704544;67.90380573272705;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;59700;0.32798593561147127;154316;38846;6850;0.25173021592057854;27704;20854;115470;0.7527432861680624;88957;13411;75546;
30/30;50;False;0.01713848114013672;0.00034308433532714844;0.02065277099609375;0.0003403452618700268;61.949702739715576;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;33463;0.18384243489726404;154316;6917;1158;0.04482360869903315;27704;26546;147399;0.9582009818076812;166416;25394;141022;
30/30;50;True;0.016804218292236328;0.00034101406733194986;0.020531654357910156;0.00034069503588855115;62.01336050033569;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;33463;0.18384243489726404;154316;6917;1158;0.04482360869903315;27704;26546;147399;0.9582009818076812;166416;25394;141022;
30/30;100;False;0.016197681427001953;0.00030264457066853844;0.018206357955932617;0.0003028002705839673;55.115766763687134;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;27948;0.15354356664102844;154316;293;49;0.00189870136602815;27704;27655;154023;0.9982313023390125;181478;27627;153851;
30/30;100;True;0.01647639274597168;0.0003086686134338379;0.018564462661743164;0.00030372620886360576;55.28429913520813;60;60;1.0;30;30;0;1.0;30;30;0;1.0;182020;27948;0.15354356664102844;154316;293;49;0.00189870136602815;27704;27655;154023;0.9982313023390125;181478;27627;153851;
50/50;1;False;0.11139416694641113;0.0008253812789916992;0.08260798454284668;0.0008296579525410205;150.98126316070557;100;57;0.57;50;7;0;0.14;50;50;43;1.0;181980;36255;0.19922518958127267;154296;10289;1718;0.06668351739513662;27684;25966;144007;0.9379424938592689;167460;25609;141851;
50/50;1;True;0.057878732681274414;0.004333438873291015;0.4334433078765869;0.004403495357539421;801.3482384681702;100;63;0.63;50;40;27;0.8;50;23;10;0.46;181980;112599;0.6187438180019782;154296;102607;17692;0.6650010369679058;27684;9992;51689;0.360930501372634;0;0;0;
50/50;2;False;0.043286800384521484;0.0005896735191345215;0.05901169776916504;0.0005993654222485259;109.07258462905884;100;62;0.62;50;12;0;0.24;50;50;38;1.0;181980;44196;0.24286185295087373;154296;19953;3441;0.1293163789080728;27684;24243;134343;0.8757043779800607;142179;21282;120897;
50/50;2;True;0.047088623046875;0.0018821454048156738;0.18826055526733398;0.00186144490728851;338.7458448410034;100;72;0.72;50;37;15;0.74;50;35;13;0.7;181980;95862;0.526772172766238;154296;82408;14230;0.534090319904599;27684;13454;71888;0.4859846842941771;0;0;0;
50/50;3;False;0.03855013847351074;0.000518636703491211;0.05198383331298828;0.0005095761717643196;92.73333072662354;100;69;0.69;50;19;0;0.38;50;50;31;1.0;181980;56830;0.3122870645125838;154296;35388;6242;0.22935137657489502;27684;21442;118908;0.77452680248519;124588;18837;105751;
50/50;3;True;0.03856229782104492;0.0011383533477783204;0.11388444900512695;0.001170639525875834;213.03304982185364;100;82;0.82;50;42;10;0.84;50;40;8;0.8;181980;96507;0.5303165182987142;154296;83318;14495;0.5399880748690828;27684;13189;70978;0.4764123681548909;0;0;0;
50/50;4;False;0.035089731216430664;0.000461885929107666;0.04624605178833008;0.0004718867117578557;85.87400507926941;100;81;0.81;50;31;0;0.62;50;50;19;1.0;181980;70919;0.38970766018243763;154296;52305;9070;0.3389912894695909;27684;18614;101991;0.672373934402543;96488;14661;81827;
50/50;4;True;0.035660505294799805;0.0009179973602294922;0.09185266494750977;0.0008519337365674192;155.034973859787;100;82;0.82;50;42;10;0.84;50;40;8;0.8;181980;97259;0.5344488405319265;154296;84515;14940;0.5477458910146731;27684;12744;69781;0.46033810143042914;0;0;0;
50/50;5;False;0.033545732498168945;0.00043925046920776365;0.04398632049560547;0.00044725219264556083;81.39101099967957;100;88;0.88;50;38;0;0.76;50;50;12;1.0;181980;76485;0.42029343883943293;154296;58994;10193;0.38234302898325295;27684;17491;95302;0.6318089871405866;69131;10740;58391;
50/50;5;True;0.03571605682373047;0.0006703948974609375;0.06710147857666016;0.0006850807021405491;124.67104077339172;100;94;0.94;50;47;3;0.94;50;47;3;0.94;181980;91948;0.5052643147598638;154296;77800;13536;0.5042256442163116;27684;14148;76496;0.5110533159947984;0;0;0;
50/50;6;False;0.03517031669616699;0.00045125722885131837;0.04518556594848633;0.00042874538868334887;78.02315616607666;100;91;0.91;50;41;0;0.82;50;50;9;1.0;181980;78443;0.43105286295197276;154296;61404;10645;0.3979623580650179;27684;17039;92892;0.6154818667822569;61028;9158;51870;
50/50;6;True;0.03261828422546387;0.0005493783950805665;0.054987430572509766;0.0006022502163083019;109.59755301475525;100;94;0.94;50;48;4;0.96;50;46;2;0.92;181980;92675;0.5092592592592593;154296;78560;13569;0.5091512417690672;27684;14115;75736;0.5098612917208496;0;0;0;
50/50;7;False;0.033005475997924805;0.0004042959213256836;0.040488481521606445;0.00041791394537969636;76.05203485488892;100;94;0.94;50;44;0;0.88;50;50;6;1.0;181980;82693;0.45440707770084626;154296;66364;11355;0.43010836314616063;27684;16329;87932;0.5898352839185089;42098;6490;35608;
50/50;7;True;0.03253650665283203;0.00046152830123901366;0.04620957374572754;0.0005306077365076585;96.56005764007568;100;93;0.93;50;46;3;0.92;50;47;4;0.94;181980;94116;0.5171777118364655;154296;80260;13828;0.5201690257686524;27684;13856;74036;0.5005057072677359;0;0;0;
50/50;8;False;0.031110763549804688;0.0003963351249694824;0.03968954086303711;0.0004120553688814855;74.9859025478363;100;96;0.96;50;46;0;0.92;50;50;4;1.0;181980;82764;0.45479723046488624;154296;66496;11416;0.4309638616684814;27684;16268;87800;0.5876318451090883;42259;6465;35794;
50/50;8;True;0.03285098075866699;0.00044126033782958984;0.04417991638183594;0.0005147988238902207;93.68316793441772;100;97;0.97;50;48;1;0.96;50;49;2;0.98;181980;90968;0.49987910759424115;154296;76608;13324;0.4965002333177788;27684;14360;77688;0.5187111689062274;0;0;0;
50/50;9;False;0.03273797035217285;0.00039823055267333983;0.03988456726074219;0.0004084820786155519;74.33561825752258;100;92;0.92;50;42;0;0.84;50;50;8;1.0;181980;78553;0.43165732498076714;154296;61533;10664;0.39879841343910405;27684;17020;92763;0.6147955497760439;38194;5929;32265;
50/50;9;True;0.03167080879211426;0.00043425321578979495;0.04347419738769531;0.0005000926135778297;91.00691056251526;100;96;0.96;50;48;2;0.96;50;48;2;0.96;181980;91470;0.5026376524892845;154296;77413;13627;0.501717478094053;27684;14057;76883;0.5077662187545152;3;0;3;
50/50;10;False;0.03249621391296387;0.00040441274642944336;0.040488243103027344;0.0003998092890231213;72.7573618888855;100;98;0.98;50;48;0;0.96;50;50;2;1.0;181980;84298;0.4632267282118914;154296;68482;11868;0.4438352257997615;27684;15816;85814;0.5713047247507586;40074;6119;33955;
50/50;10;True;0.03040480613708496;0.00040010452270507814;0.040062904357910156;0.00048315861497898524;87.92526435852051;100;97;0.97;50;48;1;0.96;50;49;2;0.98;181980;93636;0.5145400593471811;154296;79868;13916;0.5176284543993364;27684;13768;74428;0.4973269758705389;40;6;34;
50/50;20;False;0.030043601989746094;0.00037178516387939456;0.03723645210266113;0.00037079094032466196;67.4766013622284;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;81227;0.44635124738982307;154296;64759;11216;0.41970627884066986;27684;16468;89537;0.5948562346481723;45071;6978;38093;
50/50;20;True;0.03154134750366211;0.0003867840766906738;0.038727521896362305;0.0004431177409275087;80.63862872123718;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;87134;0.4788108583360809;154296;71932;12482;0.46619484626950797;27684;15202;82364;0.5491258488657709;9093;1471;7622;
50/50;25;False;0.03203868865966797;0.000353701114654541;0.035436391830444336;0.0003527150637291987;64.18715500831604;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;70703;0.3885207165622596;154296;51974;8955;0.33684606211437756;27684;18729;102322;0.6765279583875162;64135;9749;54386;
50/50;25;True;0.02861952781677246;0.00034860849380493166;0.03490400314331055;0.0004078893887366498;74.22777724266052;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;76559;0.42070007693153094;154296;59283;10408;0.38421605226318245;27684;17276;95013;0.6240427683860714;44725;6758;37967;
50/50;30;False;0.02928900718688965;0.0003458070755004883;0.03462529182434082;0.00035113253846563133;63.899147272109985;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;61383;0.33730629739531814;154296;41017;7318;0.2658332037123451;27684;20366;113279;0.7356595867649184;85568;12919;72649;
50/50;30;True;0.030336856842041016;0.00036481142044067385;0.03654026985168457;0.00039312521931050517;71.54099678993225;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;65781;0.3614737883283877;154296;46415;8318;0.3008179084357339;27684;19366;107881;0.6995376390694986;70828;10695;60133;
50/50;50;False;0.02902531623840332;0.00034792661666870116;0.03485107421875;0.0003479279991243813;63.315996170043945;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;36114;0.19845037916254535;154296;10199;1769;0.06610022294809975;27684;25915;144097;0.9361002745268024;158044;24105;133939;
50/50;50;True;0.03076314926147461;0.0003480195999145508;0.034854888916015625;0.0003444218782294332;62.677963733673096;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;36171;0.19876360039564786;154296;10268;1781;0.06654741535749469;27684;25903;144028;0.9356668111544575;157785;24062;133723;
50/50;100;False;0.02660059928894043;0.00030452728271484374;0.0305020809173584;0.00030435326466495905;55.38627362251282;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;27966;0.15367622815694032;154296;347;65;0.0022489241457976875;27684;27619;153949;0.9976520733997977;181138;27543;153595;
50/50;100;True;0.03299379348754883;0.00030517578125;0.03058028221130371;0.0003089181458980176;56.21697783470154;100;100;1.0;50;50;0;1.0;50;50;0;1.0;181980;27966;0.15367622815694032;154296;347;65;0.0022489241457976875;27684;27619;153949;0.9976520733997977;181138;27543;153595;
75/75;1;False;0.14235305786132812;0.0008141231536865234;0.12221622467041016;0.0008332008330783856;151.5843939781189;150;79;0.5266666666666666;75;4;0;0.05333333333333334;75;75;71;1.0;181930;34454;0.18938053097345134;154271;8047;1252;0.052161456138872506;27659;26407;146224;0.9547344444846162;170098;26046;144052;
75/75;1;True;0.08995270729064941;0.006656692822774251;0.9986362457275391;0.005941229222245825;1080.8879036903381;150;89;0.5933333333333334;75;54;40;0.72;75;35;21;0.4666666666666667;181930;100952;0.554894739735063;154271;87861;14568;0.5695237601363834;27659;13091;66410;0.4732998300733938;0;0;0;
75/75;2;False;0.06471467018127441;0.0006070137023925781;0.09113049507141113;0.0006000625080072368;109.16949772834778;150;83;0.5533333333333333;75;8;0;0.10666666666666667;75;75;67;1.0;181930;40291;0.22146429945583465;154271;14696;2064;0.095260936922688;27659;25595;139575;0.9253769116743193;153016;23403;129613;
75/75;2;True;0.06583142280578613;0.0025467284520467124;0.38205432891845703;0.0024023249616776515;437.0550446510315;150;97;0.6466666666666666;75;57;35;0.76;75;40;18;0.5333333333333333;181930;104487;0.5743252899466827;154271;92049;15221;0.5966707936034641;27659;12438;62222;0.4496908781951625;0;0;0;
75/75;3;False;0.058388471603393555;0.0005297724405924479;0.0795278549194336;0.0005120522480685105;93.15773391723633;150;91;0.6066666666666667;75;16;0;0.21333333333333335;75;75;59;1.0;181930;48712;0.2677513329302479;154271;24858;3805;0.16113203388841713;27659;23854;129413;0.8624317581980548;136012;20917;115095;
75/75;3;True;0.06878304481506348;0.0016559998194376627;0.24844717979431152;0.0014502756317655323;263.84938168525696;150;110;0.7333333333333333;75;60;25;0.8;75;50;15;0.6666666666666666;181930;101782;0.5594569339855988;154271;88696;14573;0.574936313370627;27659;13086;65575;0.47311905708810875;0;0;0;
75/75;4;False;0.052701711654663086;0.0004762617746988932;0.07149291038513184;0.0004701617092610008;85.53658390045166;150;101;0.6733333333333333;75;26;0;0.3466666666666667;75;75;49;1.0;181930;53407;0.2935579618534601;154271;30395;4647;0.1970234198261501;27659;23012;123876;0.8319895874760476;127142;19739;107403;
75/75;4;True;0.05478334426879883;0.0011650609970092773;0.1748194694519043;0.001099276228144479;199.99140882492065;150;119;0.7933333333333333;75;63;19;0.84;75;56;12;0.7466666666666667;181930;105986;0.5825647226955423;154271;94064;15737;0.6097322244621478;27659;11922;60207;0.43103510611374235;0;0;0;
75/75;5;False;0.05178046226501465;0.00046105702718098957;0.06921792030334473;0.0004486524009694106;81.62337970733643;150;111;0.74;75;36;0;0.48;75;75;39;1.0;181930;64190;0.3528280107733744;154271;43415;6884;0.2814203576822604;27659;20775;110856;0.7511117538595032;106239;16567;89672;
75/75;5;True;0.05185508728027344;0.0008340533574422201;0.12517642974853516;0.0008231760755337753;149.76048731803894;150;123;0.82;75;64;16;0.8533333333333334;75;59;11;0.7866666666666666;181930;99146;0.5449678447754631;154271;85823;14336;0.5563132409850199;27659;13323;68448;0.4816876965906215;0;0;0;
75/75;6;False;0.04934382438659668;0.0004558356602986654;0.06845378875732422;0.00042898240689885874;78.04482364654541;150;121;0.8066666666666666;75;46;0;0.6133333333333333;75;75;29;1.0;181930;61720;0.3392513604133458;154271;40643;6582;0.2634519773645079;27659;21077;113628;0.762030442170722;100324;15218;85106;
75/75;6;True;0.04983258247375488;0.0006884018580118815;0.10330820083618164;0.0007434553581866412;135.25690507888794;150;125;0.8333333333333334;75;62;12;0.8266666666666667;75;63;13;0.84;181930;92424;0.5080195679657011;154271;77403;12638;0.5017339616648625;27659;15021;76868;0.5430782023934343;0;0;0;
75/75;7;False;0.047370195388793945;0.00040865262349446614;0.06135725975036621;0.00041569148518506697;75.6268048286438;150;126;0.84;75;51;0;0.68;75;75;24;1.0;181930;66693;0.3665860495795086;154271;46659;7625;0.302448289049789;27659;20034;107612;0.7243211974402546;78175;11966;66209;
75/75;7;True;0.04945731163024902;0.0006300894419352214;0.09457278251647949;0.0006329623245258548;115.1548981666565;150;134;0.8933333333333333;75;68;9;0.9066666666666666;75;66;7;0.88;181930;98141;0.5394437420986093;154271;84781;14299;0.5495588931166584;27659;13360;69490;0.4830254166817311;0;0;0;
75/75;8;False;0.0459446907043457;0.00040475845336914064;0.06077885627746582;0.00040213705019986776;73.16085314750671;150;131;0.8733333333333333;75;56;0;0.7466666666666667;75;75;19;1.0;181930;65721;0.3612433353487605;154271;45698;7636;0.29621899125564755;27659;20023;108573;0.7239234968726274;66367;10165;56202;
75/75;8;True;0.04729938507080078;0.0005386892954508464;0.08086395263671875;0.0005727908128117647;104.2078948020935;150;141;0.94;75;69;3;0.92;75;72;6;0.96;181930;88543;0.48668718737976147;154271;73199;12315;0.4744832146028742;27659;15344;81072;0.5547561372428504;0;0;0;
75/75;9;False;0.046047210693359375;0.0003907473882039388;0.05865836143493652;0.0003951649363632089;71.89241981506348;150;128;0.8533333333333334;75;53;0;0.7066666666666667;75;75;22;1.0;181930;63863;0.3510306161710548;154271;43505;7301;0.28200374665361605;27659;20358;110766;0.7360352868867277;58564;8869;49695;
75/75;9;True;0.04779052734375;0.0005116685231526693;0.07680535316467285;0.0005339168607189376;97.13555026054382;150;142;0.9466666666666667;75;68;1;0.9066666666666666;75;74;7;0.9866666666666667;181930;87095;0.4787280822294289;154271;71488;12052;0.463392342047436;27659;15607;82783;0.5642647962688456;4;0;4;
75/75;10;False;0.04546308517456055;0.00038094361623128254;0.057189226150512695;0.00038739315772707894;70.47848463058472;150;137;0.9133333333333333;75;62;0;0.8266666666666667;75;75;13;1.0;181930;74709;0.41064695212444347;154271;56386;9336;0.36549967265396605;27659;18323;97885;0.6624606818757005;59431;9117;50314;
75/75;10;True;0.04639434814453125;0.00047933260599772136;0.07195687294006348;0.0005173032518230735;94.11305069923401;150;143;0.9533333333333334;75;72;4;0.96;75;71;3;0.9466666666666667;181930;94215;0.5178640136316166;154271;79967;13411;0.5183540652488154;27659;14248;74304;0.5151306988683612;23;4;19;
75/75;20;False;0.04414677619934082;0.0003580506642659505;0.053762197494506836;0.00036571253350534176;66.53414225578308;150;148;0.9866666666666667;75;73;0;0.9733333333333334;75;75;2;1.0;181930;84883;0.46656955972077174;154271;69020;11796;0.44739452003292907;27659;15863;85251;0.5735203731154416;45192;6931;38261;
75/75;20;True;0.04433274269104004;0.0003786468505859375;0.05685567855834961;0.0004454208286587129;81.035471200943;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;95746;0.5262793382070027;154271;82153;14066;0.5325239351530748;27659;13593;72118;0.49144943779601574;7097;1113;5984;
75/75;25;False;0.04395794868469238;0.0003491465250651042;0.052423954010009766;0.0003528262537124492;64.18974947929382;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;75843;0.4168801187269829;154271;58092;9908;0.3765581347109956;27659;17751;96179;0.6417802523590874;54398;8257;46141;
75/75;25;True;0.04318666458129883;0.0003403631846110026;0.05111551284790039;0.00040769300511662684;74.17164134979248;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;82141;0.4514978288352663;154271;65781;11299;0.42639899916380913;27659;16360;88490;0.5914892078527785;30025;4654;25371;
75/75;30;False;0.04347634315490723;0.0003500843048095703;0.05304670333862305;0.0003531829969961464;64.25464034080505;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;68153;0.37461111416478865;154271;48747;8253;0.31598291318523897;27659;19406;105524;0.7016161104884486;72466;11232;61234;
75/75;30;True;0.04275155067443848;0.000346218744913737;0.05199027061462402;0.0003958417185521968;72.015549659729;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;74607;0.4100862969273897;154271;56758;9810;0.3679110137355692;27659;17849;97513;0.645323402870675;51363;7915;43448;
75/75;50;False;0.04355645179748535;0.00034483114878336587;0.05177807807922363;0.00034219972285156046;62.25645303726196;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;38752;0.21300500192381686;154271;13392;2299;0.0868082789377135;27659;25360;140879;0.9168805813659207;150009;22838;127171;
75/75;50;True;0.04180288314819336;0.00033742586771647135;0.05067133903503418;0.00034657495866959086;63.05244851112366;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;38844;0.21351069092508107;154271;13500;2315;0.08750834570334022;27659;25344;140771;0.9163021078130085;149190;22692;126498;
75/75;100;False;0.03958773612976074;0.0003026946385701497;0.045454978942871094;0.00030442894255355526;55.38481903076172;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;28079;0.15433958115758808;154271;509;89;0.003299388738000013;27659;27570;153762;0.9967822408619256;180757;27473;153284;
75/75;100;True;0.03969836235046387;0.0003034655253092448;0.04556560516357422;0.00030721178653968445;55.89109659194946;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;28079;0.15433958115758808;154271;509;89;0.003299388738000013;27659;27570;153762;0.9967822408619256;180757;27473;153284;
86/14;1;False;0.12014985084533691;0.0008347511291503906;0.08353590965270996;0.0008378130614803392;152.46528792381287;100;48;0.48;86;34;0;0.3953488372093023;14;14;52;1.0;181980;76594;0.4208924057588746;154260;60228;11354;0.3904317386231039;27720;16366;94032;0.5904040404040404;110398;16366;94032;
86/14;1;True;0.06207156181335449;0.0018015217781066895;0.18022775650024414;0.001771034932631767;322.29305601119995;100;86;0.86;86;86;14;1.0;14;0;0;0.0;181980;154260;0.847675568743818;154260;154260;27720;1.0;27720;0;0;0.0;0;0;0;
86/14;2;False;0.04354524612426758;0.0005991673469543457;0.05997896194458008;0.0005923160158260693;107.78974461555481;100;82;0.82;86;68;0;0.7906976744186046;14;14;18;1.0;181980;123579;0.679080118694362;154260;116480;20621;0.755088811098146;27720;7099;37780;0.2560966810966811;44866;7095;37771;
86/14;2;True;0.04493904113769531;0.0008874320983886718;0.08878803253173828;0.0008245641876805129;150.05426025390625;100;87;0.87;86;86;13;1.0;14;1;0;0.07142857142857142;181980;154255;0.8476480931970546;154260;154251;27716;0.9999416569428238;27720;4;9;0.0001443001443001443;0;0;0;
86/14;3;False;0.038622379302978516;0.0005114889144897461;0.05119609832763672;0.0005080609717779414;92.45701003074646;100;88;0.88;86;74;0;0.8604651162790697;14;14;12;1.0;181980;137292;0.7544345532476097;154260;133493;23921;0.8653766368468819;27720;3799;20767;0.13704906204906206;23948;3704;20244;
86/14;3;True;0.04041790962219238;0.0006775546073913574;0.06782007217407227;0.000613887871552436;111.71537184715271;100;89;0.89;86;86;11;1.0;14;3;0;0.21428571428571427;181980;153830;0.8453126717221673;154260;153735;27625;0.9965966549980553;27720;95;525;0.003427128427128427;0;0;0;
86/14;4;False;0.03581809997558594;0.00047721624374389646;0.04817605018615723;0.0004661243398682942;84.82550144195557;100;94;0.94;86;80;0;0.9302325581395349;14;14;6;1.0;181980;142790;0.784646664468623;154260;140187;25117;0.9087709062621548;27720;2603;14073;0.0939033189033189;16211;2538;13673;
86/14;4;True;0.03706502914428711;0.0005458688735961914;0.05464577674865723;0.0005176261409663514;94.19766926765442;100;91;0.91;86;86;9;1.0;14;5;0;0.35714285714285715;181980;153924;0.8458292120013188;154260;153859;27655;0.9974004926747051;27720;65;401;0.002344877344877345;0;0;0;
