algorithm;field_size;file_name;number_of_fields;number_of_observations;number_of_observations_smote;tuple_size;number_of_folds;avg_accuracy;avg_f1_score;avg_precision;avg_recall;avg_total_correct;avg_true_positives;avg_true_negatives;avg_false_positives;avg_false_negatives;list_of_accuracies;list_of_f1_scores;list_of_precisions;list_of_recalls;list_of_total_corrects;list_of_true_positives;list_of_true_negatives;list_of_false_positives;list_of_false_negatives
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;12;10;0.8046654611211574;0.8088120663111994;0.7918949134145302;0.8269328971872536;2224.9;1143.1;1081.8;300.7;239.4;0.8137432188065099,0.8115732368896926,0.7985533453887884,0.7952983725135624,0.7855334538878843,0.820614828209765,0.8075949367088607,0.8242314647377939,0.8010849909584087,0.7884267631103075;0.812659148781375,0.8206540447504302,0.8018498754891498,0.8011243851018975,0.7876834944504119,0.8215827338129498,0.8134642356241234,0.8320663441603317,0.8044096728307254,0.7926267281105991;0.8094202898550724,0.7750325097529259,0.7931034482758621,0.7845836200963524,0.7741027445460943,0.8002803083391731,0.7806191117092867,0.8151658767772512,0.8004246284501062,0.7862165963431786;0.8159240321402483,0.8719824433065106,0.8107913669064748,0.8183776022972002,0.8017492711370262,0.844050258684405,0.849194729136164,0.8496824276640791,0.8084345961401,0.7991422444603288;2250,2244,2208,2199,2172,2269,2233,2279,2215,2180;1117,1192,1127,1140,1100,1142,1160,1204,1131,1118;1133,1052,1081,1059,1072,1127,1073,1075,1084,1062;263,346,294,313,321,285,326,273,282,304;252,175,263,253,272,211,206,213,268,281;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;13;10;0.811392405063291;0.8164722121199217;0.7959432490706264;0.839314200196221;2243.5;1160.2;1083.3;299.2;222.3;0.8086799276672695,0.8065099457504521,0.8126582278481013,0.8018083182640144,0.8021699819168173,0.8137432188065099,0.8282097649186256,0.8191681735985533,0.8159132007233273,0.8050632911392405;0.8160000000000001,0.8160880027500859,0.8233287858117326,0.8128415300546448,0.8105299618981642,0.8121123677489966,0.8283339356704011,0.8250524842547236,0.8155128669807901,0.8049221860296778;0.7788844621513944,0.7697795071335928,0.7827496757457847,0.7752442996742671,0.7722772277227723,0.8018731988472623,0.8179871520342612,0.8181818181818182,0.8272058823529411,0.8152492668621701;0.8568298027757487,0.8683247988295537,0.8683453237410071,0.8542713567839196,0.8527696793002916,0.8226164079822617,0.8389458272327965,0.8320395201129146,0.8041458184417442,0.7948534667619729;2236,2230,2247,2217,2218,2250,2290,2265,2256,2226;1173,1187,1207,1190,1170,1113,1146,1179,1125,1112;1063,1043,1040,1027,1048,1137,1144,1086,1131,1114;333,355,335,345,345,275,255,262,235,252;196,180,183,203,202,240,220,238,274,287;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;14;10;0.8122965641952984;0.8197058255518244;0.7866398892232382;0.8572604148985519;2246.0;1185.6;1060.4;322.1;196.9;0.8296564195298373,0.7924050632911392,0.8104882459312839,0.7880650994575045,0.8072332730560579,0.8079566003616636,0.8097649186256781,0.8311030741410488,0.8235081374321881,0.8227848101265823;0.8417870339267718,0.7917271407837446,0.8140525195173883,0.7917555081734186,0.8098465929361399,0.8085106382978722,0.8143966125617502,0.8474354786017642,0.8391562294001319,0.8383905013192613;0.779228855721393,0.7854571634269258,0.8032212885154062,0.7839549612948628,0.793151642208246,0.7894366197183098,0.7861035422343324,0.7889294403892944,0.7785932721712538,0.7783221065523577;0.9152666179693206,0.7980980248719824,0.8251798561151079,0.7997128499641063,0.827259475218659,0.8285291943828529,0.8448023426061494,0.9153140437544107,0.9099356683345247,0.908506075768406;2294,2191,2241,2179,2232,2234,2239,2298,2277,2275;1253,1091,1147,1114,1135,1121,1154,1297,1273,1271;1041,1100,1094,1065,1097,1113,1085,1001,1004,1004;355,298,281,307,296,299,314,347,362,362;116,276,243,279,237,232,212,120,126,128;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;15;10;0.8227124773960217;0.8312747921144934;0.7935243048123185;0.8739850003965906;2274.8;1208.0;1066.8;315.7;174.5;0.8227848101265823,0.8202531645569621,0.8325497287522604,0.8137432188065099,0.8253164556962025,0.8231464737793852,0.8180831826401447,0.8184448462929476,0.827124773960217,0.8256781193490055;0.8268551236749117,0.8324907313784967,0.844891122278057,0.8282760920306769,0.8348717948717949,0.8309713100587627,0.827680712572799,0.8255733148019457,0.8310954063604241,0.8300423131170662;0.8008213552361396,0.771875,0.7905956112852665,0.7733499377334994,0.7862202189311011,0.7805194805194805,0.7778493238892467,0.813141683778234,0.8218029350104822,0.8190675017397355;0.8546384222059897,0.9034381858083395,0.9071942446043165,0.8916008614501076,0.8899416909620991,0.8883961566888396,0.8843338213762811,0.8383909668313339,0.8406004288777699,0.8413152251608291;2275,2268,2302,2250,2282,2276,2262,2263,2287,2283;1170,1235,1261,1242,1221,1202,1208,1188,1176,1177;1105,1033,1041,1008,1061,1074,1054,1075,1111,1106;291,365,334,364,332,338,345,273,255,260;199,132,129,151,151,151,158,229,223,222;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;16;10;0.8200723327305607;0.823586972178947;0.8038755245890916;0.8474519523349404;2267.5;1172.6;1094.9;287.6;209.9;0.8202531645569621,0.8014466546112116,0.8148282097649187,0.7952983725135624,0.8104882459312839,0.8180831826401447,0.7985533453887884,0.8481012658227848,0.8448462929475588,0.8488245931283906;0.8182815356489945,0.8008705114254625,0.8170121515368118,0.8001412429378532,0.8050595238095237,0.8123834390152928,0.7936272693590217,0.8642533936651584,0.8603970061828832,0.863843648208469;0.8191800878477306,0.7942446043165468,0.8117897727272727,0.7873523280055594,0.8221884498480243,0.8200301204819277,0.8034508627156789,0.7972570065593322,0.7897252090800478,0.7935368043087971;0.8173849525200877,0.8076079005120702,0.8223021582733813,0.8133524766690596,0.7886297376093294,0.8048780487804879,0.7840409956076134,0.9435426958362738,0.9449606862044317,0.947819871336669;2268,2216,2253,2199,2241,2262,2208,2345,2336,2347;1119,1104,1143,1133,1082,1089,1071,1337,1322,1326;1149,1112,1110,1066,1159,1173,1137,1008,1014,1021;247,286,265,306,234,239,262,340,352,345;250,263,247,260,290,264,295,80,77,73;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;17;10;0.825135623869801;0.828872459527957;0.8106784734032482;0.8486236598779724;2281.5;1173.4;1108.1;274.4;209.1;0.8151898734177215,0.8173598553345389,0.8177215189873418,0.8126582278481013,0.8285714285714286,0.8332730560578662,0.8202531645569621,0.8365280289330922,0.8376130198915009,0.8321880650994575;0.8193708024036763,0.8138591964614817,0.8179190751445087,0.8121827411167513,0.8314366998577525,0.8348262271587246,0.8245675961877869,0.8477088948787062,0.8457574716592237,0.8410958904109589;0.7938356164383562,0.8202080237741456,0.8214804063860668,0.8205128205128205,0.8118055555555556,0.8101529902642559,0.7961826857532379,0.8110896196002579,0.8141534391534392,0.8073635765943459;0.8466033601168736,0.8076079005120702,0.814388489208633,0.8040201005025126,0.8520408163265306,0.861049519586105,0.8550512445095169,0.8877911079745943,0.8799142244460328,0.8777698355968548;2254,2260,2261,2247,2291,2304,2268,2313,2316,2301;1159,1104,1132,1120,1169,1165,1168,1258,1231,1228;1095,1156,1129,1127,1122,1139,1100,1055,1085,1073;301,242,246,245,271,273,299,293,281,293;210,263,258,273,203,188,198,159,168,171;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;18;10;0.8156600361663653;0.8212920822230838;0.7987809640652952;0.8467635517557666;2255.3;1170.5;1084.8;297.7;212.0;0.8278481012658228,0.813381555153707,0.8115732368896926,0.7945750452079566,0.8018083182640144,0.806871609403255,0.8014466546112116,0.8350813743218807,0.8321880650994575,0.8318264014466547;0.8252569750367107,0.8244897959183675,0.8262754251417139,0.8033240997229918,0.8077192982456142,0.8134171907756812,0.8081090527787487,0.8377224199288256,0.8335724533715926,0.8330341113105926;0.829520295202952,0.7705022250476796,0.7700435052827843,0.7759197324414716,0.7787550744248986,0.7713717693836978,0.7732441471571906,0.8449389806173726,0.8365730741540677,0.836940836940837;0.8210372534696859,0.8866130212143379,0.8913669064748202,0.832735104091888,0.8389212827988338,0.8603104212860311,0.8462664714494875,0.8306280875088214,0.8305932809149392,0.8291636883488206;2289,2249,2244,2197,2217,2231,2216,2309,2301,2300;1124,1212,1239,1160,1151,1164,1156,1177,1162,1160;1165,1037,1005,1037,1066,1067,1060,1132,1139,1140;231,361,370,335,327,345,339,216,227,226;245,155,151,233,221,189,210,240,237,239;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;19;10;0.814249547920434;0.8141834618589201;0.8143413076542295;0.8164113876632504;2251.4;1128.0;1123.4;259.1;254.5;0.8321880650994575,0.8307414104882459,0.823869801084991,0.7952983725135624,0.8177215189873418,0.8057866184448463,0.8350813743218807,0.7884267631103075,0.799638336347197,0.8137432188065099;0.8352272727272728,0.8332145402708482,0.8295414770738537,0.8018207282913166,0.8201284796573876,0.8069039913700108,0.8376068376068375,0.781797836628124,0.7885496183206105,0.8070438366429374;0.8127159640635798,0.812369701181376,0.8077709611451943,0.7826384142173616,0.8034965034965035,0.7857142857142857,0.8155339805825242,0.8291139240506329,0.846027846027846,0.8480314960629921;0.8590211833455077,0.8551572787125091,0.8525179856115108,0.8219669777458722,0.8374635568513119,0.8292682926829268,0.8609077598828697,0.739590684544813,0.7383845604002859,0.7698355968548963;2301,2297,2278,2199,2261,2228,2309,2180,2211,2250;1176,1169,1185,1145,1149,1122,1176,1048,1033,1077;1125,1128,1093,1054,1112,1106,1133,1132,1178,1173;271,270,282,318,281,306,266,216,188,193;193,198,205,248,223,231,190,369,366,322;
wisard;50;compact_Applied_Learning_50.pickle;1.14;16811;27654;20;10;0.830886075949367;0.8336894157690604;0.8194399209539242;0.8487080441676499;2297.4;1173.4;1124.0;258.5;209.1;0.8368896925858951,0.844122965641953,0.8365280289330922,0.8075949367088607,0.816636528028933,0.8245931283905967,0.8122965641952984,0.8376130198915009,0.8531645569620253,0.8394213381555153;0.8377114069809283,0.8494586098498079,0.8431644691186676,0.8113475177304965,0.8158372684344352,0.8244661599710461,0.8124322370798699,0.8430618664802516,0.8566384180790961,0.8427762039660057;0.825531914893617,0.8128342245989305,0.814343163538874,0.8016818500350386,0.8131788559015206,0.8078014184397163,0.8022840827980015,0.8351800554016621,0.8464759246336357,0.8350877192982457;0.8502556610664719,0.8895391367959035,0.8741007194244604,0.8212491026561378,0.8185131195335277,0.8418329637841833,0.8228404099560761,0.8510938602681722,0.8670478913509649,0.8506075768406004;2314,2334,2313,2233,2258,2280,2246,2316,2359,2321;1164,1216,1215,1144,1123,1139,1124,1206,1213,1190;1150,1118,1098,1089,1135,1141,1122,1110,1146,1131;246,280,277,283,258,271,277,238,220,235;205,151,175,249,249,214,242,211,186,209;
wisard;50;compact_Health_Sports_50.pickle;1.14;21754;36884;2;10;0.7404826464208243;0.7746168188717805;0.6852919949830448;0.891293533559989;2730.9;1643.4;1087.5;756.5;200.6;0.7245119305856833,0.7413232104121475,0.7494577006507592,0.713937093275488,0.7218004338394793,0.7288503253796096,0.7654555314533622,0.7657266811279827,0.7578633405639913,0.7359002169197397;0.7686703096539161,0.7748938178386031,0.7846153846153845,0.7548222170578667,0.7582469368520265,0.7641509433962264,0.7906076010651175,0.7916063675832127,0.785594237695078,0.7729603729603729;0.6760112134561473,0.6762767710049423,0.6847030105777054,0.6617766911165445,0.6615953947368421,0.6710853355426678,0.7206531332744925,0.7162810999563509,0.6988466467321658,0.685690653432589;0.8907651715039577,0.907182320441989,0.9186681222707423,0.8783126014061655,0.8879690949227373,0.8871851040525739,0.8756032171581769,0.8846361185983828,0.8969298245614035,0.8856837606837606;2672,2734,2764,2633,2662,2688,2823,2824,2795,2714;1688,1642,1683,1624,1609,1620,1633,1641,1636,1658;984,1092,1081,1009,1053,1068,1190,1183,1159,1056;809,786,775,830,823,794,633,650,705,760;207,168,149,225,203,206,232,214,188,214;
wisard;50;compact_Health_Sports_50.pickle;1.14;21754;36884;3;10;0.7571312364425162;0.7832461223560242;0.7081941363055517;0.877065895249053;2792.3;1617.0;1175.3;668.7;227.0;0.7274945770065075,0.7334598698481561,0.7711496746203904,0.7662689804772235,0.7695227765726681,0.7383405639913232,0.7744034707158352,0.7640997830802603,0.7424078091106291,0.7841648590021691;0.7571877265039865,0.7681056853031376,0.7905707196029776,0.78955078125,0.7864321608040201,0.7721369539551358,0.8000961076405574,0.7895500725689405,0.7740247383444339,0.8048062775870525;0.698306595365419,0.6702346644709757,0.7247497725204731,0.719626168224299,0.7218634686346863,0.6787048567870486,0.7248585111014366,0.7161035541904344,0.6836134453781513,0.7438803263825929;0.8269129287598944,0.8994475138121547,0.8695414847161572,0.8745267712276906,0.8636865342163356,0.8953997809419496,0.8927613941018767,0.8797843665768194,0.8919956140350878,0.8766025641025641;2683,2705,2844,2826,2838,2723,2856,2818,2738,2892;1567,1628,1593,1617,1565,1635,1665,1632,1627,1641;1116,1077,1251,1209,1273,1088,1191,1186,1111,1251;677,801,605,630,603,774,632,647,753,565;328,182,239,232,247,191,200,223,197,231;
wisard;50;compact_Health_Sports_50.pickle;1.14;21754;36884;4;10;0.7756507592190889;0.7957779891528023;0.732179387206707;0.8727050271186337;2860.6;1609.3;1251.3;592.7;234.7;0.7502711496746204,0.7781995661605207,0.8240238611713666,0.7931127982646421,0.7665401301518439,0.7781995661605207,0.7849783080260304,0.7817245119305857,0.7394251626898047,0.7600325379609545;0.7866574009728978,0.7979249011857708,0.8331190537413216,0.8028933092224231,0.7807486631016043,0.800682261208577,0.803761445186835,0.7978910369068543,0.7678183136023194,0.7862835063994205;0.7010734929810074,0.7216264521894549,0.7875546912980068,0.7685459940652819,0.724822695035461,0.7212467076382791,0.7463235294117647,0.7467105263157895,0.6863930885529158,0.7174966945791097;0.8960422163588391,0.8922651933701657,0.8842794759825328,0.8404542996214169,0.8460264900662252,0.8997809419496167,0.8707774798927614,0.8566037735849057,0.8711622807017544,0.8696581196581197;2767,2870,3039,2925,2827,2870,2895,2883,2727,2803;1698,1615,1620,1554,1533,1643,1624,1589,1589,1628;1069,1255,1419,1371,1294,1227,1271,1294,1138,1175;724,623,437,468,582,635,552,539,726,641;197,195,212,295,279,183,241,266,235,244;
wisard;50;compact_Health_Sports_50.pickle;1.14;21754;36884;5;10;0.7977223427331885;0.8115102183943061;0.7604768647835609;0.8702364939958918;2942.0;1604.7;1337.3;506.7;239.3;0.8063991323210412,0.8045010845986985,0.824295010845987,0.7535249457700651,0.7998915401301518,0.8120932754880694,0.811822125813449,0.8031453362255966,0.7651843817787418,0.7963665943600867;0.8230921704658077,0.8133574941755112,0.8335901386748844,0.7728067983004248,0.8100874935666496,0.8246901087781432,0.8235892221657347,0.8134635149023638,0.7855373947498763,0.8148878481636678;0.7758056982718355,0.7652216268874817,0.7870999030067896,0.7184014869888475,0.7589199614271939,0.76633756464504,0.7829869502174964,0.7771232204221895,0.7163504968383018,0.7565217391304347;0.8765171503957784,0.8679558011049724,0.8859170305676856,0.8361276365603029,0.8686534216335541,0.8926615553121577,0.868632707774799,0.8533692722371967,0.8695175438596491,0.8830128205128205;2974,2967,3040,2779,2950,2995,2994,2962,2822,2937;1661,1571,1623,1546,1574,1630,1620,1583,1586,1653;1313,1396,1417,1233,1376,1365,1374,1379,1236,1284;480,482,439,606,500,497,449,454,628,532;234,239,209,303,238,196,245,272,238,219;
